,ID,Birth Year,Gender Flag,Skillset1,Skillset1 Weight,Skillset2,Skillset2 Weight,City of profile,Country of profile,Education,Elite Institution,Start Date,StartFlag,End Date,EndFlag,CurrentEmployFlag,Length,Role,Dept,Company,Company_Norm,Ticker,Exchange,PublicFlag,Location,Industry,EducationFlag,DegreeType,EliteFlag,Dummy1,Dummy2,Dummy3,Dummy4,Layoff Date,Company Name,Employees Affected
0,18400ac2-a763-3db4-850f-b16d08f3a1d0,1970,2,CRM and Sales Management,0.5234635891401648,Electrical Engineering,0.34344585936329275,Pleasanton,United States,4,False,2015-07-01,True,2017-10-01,True,False,823,"President - Cloud Systems and Electronic Solns,president,electronic",TECHNOLOGY,Seagate Technology,Seagate Technology,STX,XNAS,True,"cupertino, california",334112,False,,False,,,BBG000F0KF42,1540088194000,9/25/2017,Seagate US LLC,95
0,95b779f2-c07e-3539-85ac-522fc5a8d2af,1979,2,Mobile Telecommunications,0.6934048596434337,CRM and Sales Management,0.1012792381775925,,United States,0,False,2011-11-01,True,2014-10-01,True,False,1065,"Senior Director Platform Product Management,senior,director,management",OVERSIGHT,Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1538838903000,10/10/2014,"Cisco Systems, Inc.",1005
0,abc3138f-f82f-38ad-a5c7-87deb654f5d8,2001,1,CRM and Sales Management,0.5978669669057752,Mobile Telecommunications,0.2770361388198865,Brussels,Belgium,0,False,2010-11-01,True,2014-11-01,True,False,1461,"Asia Pacific - Senior Director Technical Services,senior,director,technical,services","HR,OVERSIGHT",Cisco Systems,Cisco Systems,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,-61890570938000,10/10/2014,"Cisco Systems, Inc.",1005
0,62acd0e9-20b2-351c-bea6-d6d80c4a7264,1971,1,CRM and Sales Management,0.3023018267378772,Technical Product Management,0.21143132949187354,San Francisco,United States,0,False,2010-11-01,True,2016-09-01,True,False,2131,"Senior Principal Program Manager,program manager,senior,principal",,Symantec,Symantec,SYMC,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH2JM1,1539378792000,8/24/2016,Symantec Corporation,77
0,35f55be0-4df2-31f6-ab68-2a6650b7fba9,1982,0,Technical Product Management,0.6562137991175854,Software Engineering,0.33849363455180376,San Francisco,United States,4,False,2012-07-01,True,2014-07-01,True,False,730,"Sr DBA - Quickbooks Online/Small Business Group,database administrator,senior,business",,Intuit,Intuit,INTU,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH5DV1,1538823526000,7/14/2014,Intuit Inc.,21
0,184c10fb-f832-3832-a657-b3342ce2dacd,1995,2,Software Engineering,0.8734999961660987,Electrical Engineering,0.09904041038198931,London,United Kingdom,0,False,2015-07-01,True,2015-08-01,True,False,31,"Software Engineering Intern,software,engineering,intern",TECHNOLOGY,Intel Corporation,Intel Corporation,INTC,XNAS,True,"nizhny novgorod, russian federation",334413,False,,False,,,BBG000C0G1D1,1538878737000,7/15/2015,Intel Corporation,165
0,3f5763f9-bc07-31fb-b17a-35768521d756,1980,0,Mobile Telecommunications,0.5164377009476793,Software Engineering,0.23692234568466558,Cupertino,United States,5,True,2015-01-01,True,2016-01-01,True,False,365,"Technical Marketing Engineer,technical,marketing,engineer",MARKETING,Cisco Systems,Cisco Systems,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538829560000,1/20/2016,"Cisco Systems, Inc.",123
0,84911870-dd49-3aaa-9a03-4dd7e50b3708,1968,2,Construction Management,0.9034620602184502,Middle Management,0.057111782324686396,San Francisco,United States,4,False,2014-05-01,True,2015-12-01,True,False,579,"Capital Program Manager,program manager",,Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1539205062000,11/3/2015,"Cisco Systems, Inc.",126
0,3b1f1536-7adb-3e56-8790-9b306d3ebffb,1992,1,Web Development,0.6355809024495649,Software Engineering,0.3518725316367595,Berkeley,United States,4,True,2015-06-01,True,2015-08-01,True,False,61,"Software Intern,software,intern",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538825228000,7/22/2015,"Cisco Systems, Inc.",192
0,dcf032db-a8ee-3d52-b626-206d3708e49c,1984,2,Software Engineering,0.6617290782018423,Web Development,0.2968105540504515,,India,4,False,2010-03-01,True,2014-03-01,True,False,1461,"Principal Engineer,principal,engineer",,Zynga,Zynga,ZNGA,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000VD6768,1524589339000,1/30/2014,ZYNGA INC.,395
0,2352da90-986b-3fd8-87b0-f6b86d5f309b,1969,1,Administration,0.7071482835626278,Middle Management,0.09602834686547478,San Francisco,United States,4,False,2012-04-01,True,2015-12-01,True,False,1339,"Administrative Professional,administrative,professional",,Cisco Systems,Cisco Systems,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538839265000,11/3/2015,"Cisco Systems, Inc.",126
0,37afe6ca-987c-377d-849b-4c9bdd117157,1988,2,Software Engineering,0.5661472721339573,Web Development,0.25669567570892077,Bordeaux,France,0,False,2014-07-01,True,2018-03-01,True,False,1339,"Ingénieur Senior full-stack & Architecte front-end,ingénieur,senior,architecte",,VMware,VMware,VMW,XNYS,True,"palo alto, california",541512,False,,False,,,BBG000BC9938,1536609446000,3/12/2018,"VMware, Inc",159
0,edca6f61-2758-3d42-944a-3f095b0afaaa,2001,1,CRM and Sales Management,0.5140675988613201,Middle Management,0.254133715582406,San Francisco,United States,6,False,2010-02-01,True,2016-03-01,True,False,2220,"Sr. Manager,senior,manager",,VMware,VMware,VMW,XNYS,True,,541512,False,,False,,,BBG000BC9938,1540475984000,3/28/2016,"VMware, Inc",170
0,d52c4d14-997a-353b-ac62-27c9eca16eb2,1983,0,Electrical Engineering,0.34515977073152854,Business Development,0.22148525326747484,San Francisco,United States,4,True,2011-01-01,False,2015-11-01,True,False,1765,"Senior Engineer,senior engineer",,Qualcomm,Qualcomm,QCOM,XNAS,True,san diego,334413,False,,False,,,BBG000CGC1X8,1541355120000,11/20/2015,Qualcomm Incorporated,130
0,5d7cddd9-8043-3612-b76e-757d54f81202,1972,2,Electrical Engineering,0.6934121901859606,Manufacturing and Process Management,0.267096088553469,San Francisco,United States,4,False,2017-09-01,True,2018-02-01,True,False,153,"Senior Mechanical Engineer,mechanical engineer,senior",,GoPro,GoPro,GPRO,XNAS,True,san francisco bay area,333316,False,,False,,,BBG001LWHLJ8,1530472184000,1/4/2018,"GoPro, Inc.",140
0,22e90bb7-de3d-302f-99c0-d16a8591a36d,1979,2,Operations Management,0.5758117277973838,CRM and Sales Management,0.19472299065058074,San Francisco,United States,6,False,2013-04-01,True,2016-05-01,True,False,1126,"Senior Technical Program Manager - Cisco Services,program manager,senior,technical,services",HR,Cisco,Cisco,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1538828957000,4/27/2016,"Cisco Systems, Inc.",83
0,51e5ca06-e13f-39f9-8af6-3f63641011c2,1968,2,Electrical Engineering,0.8953037209177563,Mobile Telecommunications,0.0473534602684848,Davis,United States,7,False,2015-11-01,True,2017-03-01,True,False,486,"Embedded Firmware Technical Lead (Intel PSG),technical,lead,professional,services",,Intel Corporation,Intel Corporation,INTC,XNAS,True,"austin, texas",334413,False,,False,,,BBG000C0G1D1,1538827766000,2/24/2017,Intel Corporation,54
0,23ed533c-96e4-35c7-93cd-5cc02a6883cf,1984,2,Web Design,0.5061928443529508,Software Engineering,0.4162523642767777,San Francisco,United States,0,False,2011-11-01,True,2015-05-01,True,False,1277,"QA Lead Analyst,quality assurance,lead,analyst",PRODUCTION,Zynga,Zynga,ZNGA,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000VD6768,1539710302000,5/8/2015,ZYNGA INC.,180
0,1f27f6b3-b66b-3102-b997-9ed2600650ce,2001,2,Operations Management,0.6354788350041596,Technical Product Management,0.34116612061215623,San Francisco,United States,0,False,2015-03-01,True,2016-01-01,True,False,306,"Project Manager - Cisco Supply Chain,project manager,supply chain",OPERATIONS,Cisco,Cisco,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1538825363000,1/20/2016,"Cisco Systems, Inc.",123
0,fbbcfff1-9a17-377f-aad8-0c54ed48f122,1980,0,Software Engineering,0.6428937004035946,IT Management and Support,0.21241395401377955,San Francisco,United States,4,True,2012-03-01,True,2017-12-01,True,False,2101,"Software Engineer,software engineer",TECHNOLOGY,Citrix,Citrix,CTXS,XNAS,True,,511210,False,,False,,,BBG000FQ6PY6,1541355688000,12/4/2017,"Citrix Systems, Inc.",97
0,b9a0748b-54fe-392f-a370-5909d4f0fe6b,1971,0,CRM and Sales Management,0.7701081516128268,Digital Marketing,0.21156049564950136,,United States,0,False,2015-09-01,True,2018-03-01,True,False,912,"Senior Director of Demand Generation and Field Marketing,senior,director","MARKETING,OVERSIGHT",VMware,VMware,VMW,XNYS,True,"palo alto, ca",541512,False,,False,,,BBG000BC9938,1538812541000,3/12/2018,"VMware, Inc",159
0,86ee4df6-75b7-3817-b0e6-4256dd6fc436,1981,0,Electrical Engineering,0.9569534876468584,Manufacturing and Process Management,0.008266511669876093,San Francisco,United States,5,True,2014-06-01,True,2016-12-01,True,False,914,"Packaging Engineer,packaging,engineer",,Intel Corporation,Intel Corporation,INTC,XNAS,True,"phoenix, arizona area",334413,False,,False,,,BBG000C0G1D1,1539771540000,12/31/2016,Intel Corporation,84
0,346e6603-f1bb-3238-a312-39c8ff2a5ebc,1983,1,Sales,0.49716396496343374,Mobile Telecommunications,0.21514716500378922,Clarkston,United States,4,False,2008-07-01,True,2016-12-01,True,False,3075,"Retail Sales Consultant,retail sales,sales consultant",MARKETING,AT&T,AT&T,TBB,XNYS,True,,517210,False,,False,,,BBG000BSJK37,1538965580000,12/27/2016,AT&T,102
0,4e930971-e34d-32f3-baf0-f1f8c0ede2b4,2001,0,CRM and Sales Management,0.8754536110178749,IT Management and Support,0.05109981094914543,,United States,4,False,2009-07-01,True,2015-09-01,True,False,2253,"Senior Sales Operations Specialist,senior sales,operations,specialist","OPERATIONS,MARKETING",Symantec Corporation,Symantec Corporation,SYMC,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH2JM1,1530374003000,8/7/2015,Symantec Corporation,60
0,c0c6d55d-cfc1-3c55-8145-be42288a8270,2001,2,Operations Management,0.394521966709065,Middle Management,0.2761650645265363,Mexico City,Mexico,6,True,2013-08-01,True,2016-04-01,True,False,974,"Executive Director - Big Data,executive director,data",OVERSIGHT,AT&T,AT&T,TBB,XNYS,True,"plano, texas",517210,False,,False,,,BBG000BSJK37,1533604279000,3/7/2016,AT&T,2
0,a7ef4e95-6ccb-3315-b6b0-a3640379e80e,1984,2,Electrical Engineering,0.4887915663679757,Software Engineering,0.25581299498105886,,United States,0,False,2016-10-01,True,2018-07-01,True,False,638,"Senior Graphics Software Engineer,software engineer,senior","MARKETING,TECHNOLOGY",Intel Corporation,Intel Corporation,INTC,XNAS,True,"folsom & santa clara, ca",334413,False,,False,,,BBG000C0G1D1,1538816368000,6/30/2018,Intel Corporation,65
0,c37c4177-41b3-30a1-8289-845f3ffc50a1,1962,1,CRM and Sales Management,0.9106164053509916,Social Media and Communications,0.027359414910553645,San Francisco,United States,4,False,2010-08-01,True,2014-11-01,True,False,1553,"Manager Global Events and Collaborative Platforms,manager,"",""",MARKETING,Cisco,Cisco,CSCO,XNAS,True,"3750 zanker rd, milpitas, ca",334210,False,,False,,,BBG000C3J3C9,1538838679000,10/10/2014,"Cisco Systems, Inc.",1005
0,b44f455a-752b-33c3-9c4a-60567af4155c,1956,2,Mobile Telecommunications,0.519776608935722,CRM and Sales Management,0.3779158831801932,San Francisco,United States,5,True,2016-03-01,True,2016-09-01,True,False,184,"Senior Manager Technical Programs,senior manager,"","",technical",BUSINESS,Cisco,Cisco,CSCO,XNAS,True,iot platform software group,334210,False,,False,,,BBG000C3J3C9,1538832083000,8/18/2016,"Cisco Systems, Inc.",899
0,90fd6af6-d882-3558-a68e-4870669ee321,1969,0,CRM and Sales Management,0.5693666112986303,Operations Management,0.22627994437883298,Seattle,United States,6,False,2014-01-01,False,2016-01-01,False,False,730,"Managing Director Cisco Consulting Services,managing director,"","",consulting,services","HR,OVERSIGHT",Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538832845000,1/20/2016,"Cisco Systems, Inc.",123
0,5f87e42c-1104-3594-9fe9-3c9a02621fe3,1955,2,Software Engineering,0.43870866392715796,Electrical Engineering,0.26988267582180164,Saint Petersburg,Russian Federation,7,True,2014-04-01,True,2017-04-01,True,False,1096,"Software Engineer III,software engineer,3",TECHNOLOGY,Oracle,Oracle,ORCL,XNYS,True,"saint petersburg, russian federation",511210,False,,False,,,BBG000BQLTW7,1538848952000,3/20/2017,"Oracle America, Inc.",441
0,00e57a65-93c5-35df-9f15-54e5422cce05,1995,0,Web Development,0.713183325946784,Software Engineering,0.18619884057957112,San Francisco,United States,4,False,2016-12-01,True,2018-06-01,True,False,547,"Software Developer Intern,software developer,"","",intern",TECHNOLOGY,Intel Corporation,Intel Corporation,INTC,XNAS,True,"santa clara, california",334413,False,,False,,,BBG000C0G1D1,1536877322000,6/30/2018,Intel Corporation,65
0,008c1229-f842-324c-b4bb-3e009f5c1d0b,1991,0,Software Engineering,0.8878373460708837,Data Analysis,0.048058143635929425,,Ireland,4,False,2016-08-01,True,2017-07-01,True,False,334,"Software Engineering Intern,software,engineering,intern",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1531203240000,7/27/2017,"Cisco Systems, Inc.",9
0,4541825c-2a6c-38c9-85a4-3c9f1c1b22e8,1969,2,Mobile Telecommunications,0.33947473933364264,CRM and Sales Management,0.1778011880098897,San Francisco,United States,0,False,2012-01-01,False,2016-10-01,True,False,1735,"Project Manager PMO and Operation,project manager,project management,"","",office,operation",OPERATIONS,Ericsson,Ericsson,ERIC,XNAS,True,"san jose, ca",334220,False,,False,,,BBG000BB0QF8,1538809222000,10/21/2016,Ericsson Inc.,435
0,34f863ea-5091-3218-94d1-db25001cfd77,1985,0,Web Development,0.7207785985474611,Electrical Engineering,0.1138534098231668,San Francisco,United States,5,True,2015-05-01,True,2015-08-01,True,False,92,"Software Engineering Intern,software,engineering,intern",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,"san jose, california",334210,False,,False,,,BBG000C3J3C9,1538846304000,7/22/2015,"Cisco Systems, Inc.",192
0,6136ac29-0e9f-30f7-a86a-3fe1ded95801,2001,1,CRM and Sales Management,0.4211098952773647,Operations Management,0.3091164818232475,San Francisco,United States,4,True,2012-03-01,True,2016-09-01,True,False,1645,"Sr.IT SaaS/Cloud-NPI -platform engagemnent manager,senior,it",,Cisco,Cisco,CSCO,XNAS,True,milpitas,334210,False,,False,,,BBG000C3J3C9,1539432731000,8/18/2016,"Cisco Systems, Inc.",899
0,ab55e73c-cf61-307f-966c-e54528de5dc2,1972,1,Software Engineering,0.48691675327893,Mobile Telecommunications,0.2696105879976979,,Ireland,5,False,2013-08-01,True,2016-04-01,True,False,974,"Senior Engineering Manager Cloud Based Collaboration & Mobile Apps (Cisco Spark),engineering manager,senior,"",""",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,"mission bay, san francisco, california",334210,False,,False,,,BBG000C3J3C9,1528414020000,4/27/2016,"Cisco Systems, Inc.",83
0,2f4ec3f9-0a37-3b67-a18e-4b234f7ccffb,1983,2,Data Analysis,0.5064461523213245,Software Engineering,0.33943932266354193,San Francisco,United States,5,False,2015-01-01,True,2015-05-01,True,False,120,"Big Data Intern,data,intern",,AT&T,AT&T,TBB,XNYS,True,"san francisco, california",517210,False,,False,,,BBG000BSJK37,1536819352000,4/13/2015,AT&T,74
0,091ffc37-15bc-3efc-845f-6f120b524c03,1985,0,CRM and Sales Management,0.7061205130637498,Administration,0.10209855175535666,San Francisco,United States,4,False,2014-07-01,True,2016-03-01,True,False,609,"Director Partner Investments,director,"","",partner",OVERSIGHT,VMware,VMware,VMW,XNYS,True,,541512,False,,False,,,BBG000BC9938,1536801320000,3/28/2016,"VMware, Inc",170
0,d5cc531d-9832-385b-b73c-807461198630,1970,0,Software Engineering,0.31641412063229096,Operations Management,0.2934913664535233,Hyderabad,India,4,True,2015-01-01,True,2015-07-01,True,False,181,"Intel software premier elite partner early ISV @ Intel,"","",independent","OVERSIGHT,TECHNOLOGY",Intel,Intel,INTC,XNAS,True,,334413,False,,False,,,BBG000C0G1D1,1535482208000,7/15/2015,Intel Corporation,165
0,fe692ce1-4078-3c57-8cd5-65bd48d9c410,1978,2,Software Engineering,0.7785833482602998,Technical Product Management,0.1404900110189765,,United States,4,False,2014-03-01,True,2014-11-01,True,False,245,"Software Engineer,software engineer",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,"milpitas, ca",334210,False,,False,,,BBG000C3J3C9,-61614830988000,10/10/2014,"Cisco Systems, Inc.",1005
0,70ece0df-912e-3da9-b19b-85a780802245,1979,0,Technical Product Management,0.8869648346875237,Software Engineering,0.08565482304884287,San Jose,United States,5,False,2016-01-01,False,2017-01-01,False,False,366,"DATABASE ADMINISTRATOR,database administrator",,Cisco,Cisco,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538826581000,1/17/2017,"Cisco Systems, Inc.",25
0,11802721-0452-37ee-a831-5e448cb3be71,2001,2,Web Design,0.7788690676811869,Digital Marketing,0.20327300352739208,San Diego,United States,0,False,2013-12-01,True,2015-06-01,True,False,547,"General Manager,general manager",OVERSIGHT,Zynga,Zynga,ZNGA,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000VD6768,1536890578000,5/8/2015,ZYNGA INC.,180
0,e4056993-857b-36fb-af1f-5311d557de76,1976,2,Banking and Finance,0.3949471054066431,CRM and Sales Management,0.17889202529859832,San Diego,United States,6,False,2017-05-01,True,2018-06-01,True,False,396,"Senior Manager Treasury,senior manager,"",""",ACCOUNTING,Qualcomm,Qualcomm,QCOM,XNAS,True,"san diego, ca",334413,False,,False,,,BBG000CGC1X8,1538815520000,6/19/2018,Qualcomm Incorporated,269
0,78926e29-a278-3b87-9124-9fdfd5d80627,2001,2,Video and Film Production,0.4857278335719783,CRM and Sales Management,0.2392293384477364,Marina Del Rey,United States,0,False,2016-04-01,True,2017-04-01,True,False,365,"Director - Entertainment,director,entertainment",OVERSIGHT,GoPro,GoPro,GPRO,XNAS,True,"san mateo, california",333316,False,,False,,,BBG001LWHLJ8,1518228556000,3/14/2017,"GoPro, Inc.",94
0,29a78abe-b472-36c1-9c28-037fedb3df00,1987,0,Web Development,0.2156236081502689,Social Media and Communications,0.2002422249346475,Within 23 wards,Japan,4,False,2015-03-01,True,2016-03-01,True,False,366,"Account Associate,account,associate",,Twitter,Twitter,TWTR,XNYS,True,san francisco bay area,519130,False,,False,,,BBG000H6HNW3,1523615326000,3/7/2016,"Citrix Systems, Inc.",65
0,6404c22c-73ba-3111-9ed4-7e201c881366,1972,2,Military,0.13027014688055924,Technical Product Management,0.09697159901885818,,Luxembourg,4,False,2013-10-01,True,2015-01-01,True,False,457,"Vendor Relationship Manager,relationship manager,vendor",,Symantec,Symantec,SYMC,XNAS,True,luxembourg,511210,False,,False,,,BBG000BH2JM1,1514711601000,1/1/2015,Symantec Corporation ,12
0,1055d85c-2b7e-3ce7-9c60-0f4caf54c282,1978,0,Technical Product Management,0.3545329204559672,Software Engineering,0.34401855132784326,San Jose,United States,4,False,2015-02-01,True,2017-03-01,True,False,759,"Documentation Manager / Program Manager,program manager",,Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1540499871000,3/9/2017,"Cisco Systems, Inc.",115
0,65ceb1e9-3b1f-3124-b8d1-4c2d6647ecb1,1979,0,Software Engineering,0.5177941525178344,Web Development,0.45994922206134176,,United States,0,False,2012-06-01,True,2014-06-01,True,False,730,"Associate Software Engineer,software engineer,associate",TECHNOLOGY,Symantec,Symantec,SYMC,XNAS,True,"pune area, india",511210,False,,False,,,BBG000BH2JM1,1538832980000,6/15/2014,Symantec Corporation,12
0,50eaf6ef-053b-38ca-8b1f-6eed7269ddfa,1987,0,Digital Marketing,0.9914653884196677,CRM and Sales Management,0.003237191358091985,San Francisco,United States,4,False,2015-03-01,True,2016-02-01,True,False,337,"Email Developer - Contractor,developer,contractor",,Citrix,Citrix,CTXS,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000FQ6PY6,1529300007000,1/18/2016,"Citrix Systems, Inc.",54
0,802905fa-5b01-3c1d-8a83-a5d21fe82f83,1984,0,Technical Product Management,0.38572376187417723,Web Development,0.24646516548115407,San Francisco,United States,5,True,2015-02-01,True,2016-03-01,True,False,394,"Business Data Analyst,data analyst,business",,VMware,VMware,VMW,XNYS,True,san francisco bay area,541512,False,,False,,,BBG000BC9938,1536791015000,3/28/2016,"VMware, Inc",170
0,54b53932-6970-3843-9705-e38461569edc,1980,1,Business Development,0.5805693875371308,Data Analysis,0.2654034317820735,,United States,0,False,2013-11-01,True,2017-01-01,False,False,1157,"True Key™ - Director of Product Marketing,director","MARKETING,OVERSIGHT",Intel Security,Intel Security,INTC,XNAS,True,santa clara,334413,False,,False,,,BBG000C0G1D1,1529401812000,12/31/2016,Intel Corporation,84
0,5705ed15-0f7c-3859-a1ff-be7ccdbf1961,1963,1,Operations Management,0.42079701163413513,CRM and Sales Management,0.29823763874823594,Mountain View,United States,6,False,2014-01-01,False,2016-08-01,True,False,943,"Senior Product Manager Website Security Solutions,product manager,senior,"","",security","OPERATIONS,BUSINESS",Symantec,Symantec,SYMC,XNAS,True,,511210,False,,False,,,BBG000BH2JM1,1538825588000,8/24/2016,Symantec Corporation,77
0,29375571-be76-3f18-9431-0e58d365d0cb,1985,2,Technical Product Management,0.4535272652545005,CRM and Sales Management,0.25180192480122604,San Francisco,United States,4,False,2013-12-01,True,2015-03-01,True,False,455,"Sr. Sales Operations Specialist,senior,sales,operations,specialist","OPERATIONS,MARKETING",Symantec,Symantec,SYMC,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH2JM1,1538842970000,2/1/2015,Symantec Corporation,4
0,a8c8707d-6d89-39a2-ad87-97b072507fe9,1981,0,Construction Management,0.28016290530910776,Visual Design,0.2471485220399427,Atlanta,United States,5,False,2015-08-01,True,2016-11-01,True,False,458,"Project Manager I Fiber Tools and Processes,project manager,"",""",,Ericsson,Ericsson,ERIC,XNAS,True,san francisco bay area,334220,False,,False,,,BBG000BB0QF8,1538926549000,10/21/2016,Ericsson Inc.,435
0,71da6cda-5537-3b0b-8d93-53f66e5dfe8c,1998,2,Administration,0.8671454419177932,Business Development,0.04908786790434749,San Francisco,United States,0,False,2016-06-01,True,2016-08-01,True,False,61,"Business Analyst Intern,business analyst,intern",,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1541288224000,8/18/2016,"Cisco Systems, Inc.",899
0,a007c54a-3481-3053-8e77-018985cdc5ef,2001,2,CRM and Sales Management,0.8928179176580997,Middle Management,0.0474727868289265,San Francisco,United States,4,False,2011-11-01,True,2016-01-01,True,False,1522,"Senior Alliance Executive,senior,executive",,"Citrix, Cisco, IBM, HP",Citrix,CTXS,XNAS,True,"santa clara, ca",511210,False,,False,,,BBG000FQ6PY6,1536814892000,1/18/2016,"Citrix Systems, Inc.",54
0,c9628163-8423-3f9d-a42e-046f6bfb3edd,1982,2,Operations Management,0.23879881091819888,Technical Product Management,0.16889604428016292,Paris,France,4,False,2013-03-01,True,2014-10-01,True,False,579,"Program Manager - IT Localization Program Manager,program manager,it",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,True,"san jose, california",334210,False,,False,,,BBG000C3J3C9,1527198568000,10/10/2014,"Cisco Systems, Inc.",1005
0,36cd6c00-de17-3eb8-ade1-340f0e9bcba4,1994,0,Administration,0.45213288974216503,Social Media and Communications,0.18366199616299592,San Francisco,United States,4,False,2016-01-01,True,2016-05-01,True,False,121,"Gary J. Sbona Honors Program Student Marketing Consultant,marketing consultant,student",MARKETING,Cisco,Cisco,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1528387497000,4/27/2016,"Cisco Systems, Inc.",83
0,b73b585c-e66f-39df-bf27-77ce9a793587,1972,1,CRM and Sales Management,0.7867877352832409,IT Management and Support,0.13943762152506947,San Francisco,United States,4,False,2006-11-01,True,2015-08-01,True,False,3195,"Senior Business Development Manager,business development manager,senior",BUSINESS,Cisco,Cisco,CSCO,XNAS,True,"san jose, california",334210,False,,False,,,BBG000C3J3C9,1540116167000,7/22/2015,"Cisco Systems, Inc.",192
0,7290fd86-bdb5-3b8f-9458-49c49d2aa205,2001,2,CRM and Sales Management,0.8928179176580997,Middle Management,0.0474727868289265,San Francisco,United States,4,False,2011-11-01,True,2016-01-01,True,False,1522,"Senior Alliance Executive,senior,executive",,"Citrix, Cisco, IBM, HP",Citrix,CTXS,XNAS,True,"santa clara, ca",511210,False,,False,,,BBG000FQ6PY6,1538825197000,1/18/2016,"Citrix Systems, Inc.",54
0,6cdc528c-86dc-3e58-8a69-c699bb92194e,2001,2,Web Design,0.9252521212215961,Human Resources (Junior),0.0210787319973854,San Francisco,United States,0,False,2011-02-01,True,2014-01-01,True,False,1065,"Customer Service Game Lead & Community/Social Event Coordinator,customer service,event coordinator,lead",MARKETING,Zynga,Zynga,ZNGA,XNAS,True,,511210,False,,False,,,BBG000VD6768,1543815568000,1/30/2014,ZYNGA INC.,395
0,6a63339d-16a7-3d32-ab2c-df95b9bd7800,1983,0,Software Engineering,0.6662757712502677,Electrical Engineering,0.17225169736200713,San Jose,United States,5,False,2013-06-01,True,2016-10-01,True,False,1218,"Software Engineer III - IV,software engineer,3,4",TECHNOLOGY,Ericsson,Ericsson,ERIC,XNAS,True,"san jose, ca",334220,False,,False,,,BBG000BB0QF8,1540505716000,10/21/2016,Ericsson Inc.,435
0,204e5a13-9f22-3ba4-b213-11383bbb74a5,1986,0,Web Development,0.8745611953348332,Software Engineering,0.02307322348327335,Fremont,United States,5,True,2017-06-01,True,2017-09-01,True,False,92,"Python Automation Developer,developer",TEHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1538822080000,9/26/2017,"Cisco Systems, Inc.",310
0,af420fb9-f5cd-380a-881c-1424f16f6190,1958,1,Mobile Telecommunications,0.884365452232185,Industrial Management,0.01555325274934169,San Francisco,United States,4,False,2012-09-01,True,2015-07-01,True,False,1033,"Client Support Specialist,client,support,specialist",MARKETING,AT&T,AT&T,TBB,XNYS,True,san francisco bay area,517210,False,,False,,,BBG000BSJK37,1541182854000,7/10/2015,AT&T,89
0,843fdf77-9bcb-3287-836a-2f10586fc8b4,1987,2,Administration,0.5190087894935119,CRM and Sales Management,0.15478323147222556,San Francisco,United States,5,True,2014-06-01,True,2014-09-01,True,False,92,"Program Management Intern,management,intern",,Intuit,Intuit,INTU,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH5DV1,1538847397000,9/15/2014,Intuit Inc.,72
0,12e54cb2-19cc-3720-9a85-384d8dda6d1e,1987,2,Human Resources (Junior),0.44706473125073953,Business Development,0.14601266759927506,Austin,United States,4,False,2015-06-01,True,2018-01-01,True,False,945,"Blogger,blogger",,The Huffington Post,The Huffington Post,VZ,XNYS,True,"austin, texas area",517210,False,,False,,,BBG000HS77T5,1539297828000,1/15/2018,Verizon,190
